"country","year","inflation","Inflation..GDP.deflator..annual...","Real.interest.rate....","Deposit.interest.rate....","lending_int","unemployment","Unemployment..total....of.total.labor.force...modeled.ILO.estimate.","iso3c","iso2c","adminregion","incomeLevel"
"Costa Rica",2018,2.22111461526584,2.19247842783474,8.73920721931725,4.01572786111484,11.1232908801993,9.63000011444092,9.63000011444092,"CRI","CR","Latin America & Caribbean (excluding high income)","Upper middle income"
"Costa Rica",2019,2.09604635327805,2.17861841532189,6.42750048539231,4.63510715625992,8.74614960993387,11.4899997711182,11.4899997711182,"CRI","CR","Latin America & Caribbean (excluding high income)","Upper middle income"
"Costa Rica",2020,0.724911478131358,0.204431540028978,6.42052525714322,2.58321623,6.63808237583333,17.4099998474121,17.4099998474121,"CRI","CR","Latin America & Caribbean (excluding high income)","Upper middle income"
"Czech Republic",2000,3.77538829151733,1.84213372780377,5.22388531883616,3.42175,7.16225,8.76000022888184,8.76000022888184,"CZE","CZ","","High income"
"Czech Republic",2001,4.66267556988255,4.88928495770533,2.19958760314902,2.87333333333333,7.19641666666667,7.98999977111816,7.98999977111816,"CZE","CZ","","High income"
"Czech Republic",2002,1.90298097019031,2.72434939525772,3.89373823728846,1.9975,6.72416666666667,7.01999998092651,7.01999998092651,"CZE","CZ","","High income"
"Czech Republic",2003,0.118739205526785,1.29272263147209,4.5970173515188,1.33333333333333,5.94916666666667,7.53999996185303,7.53999996185303,"CZE","CZ","","High income"
"Czech Republic",2004,2.76010781671159,4.04904531903559,1.90146355970694,1.28333333333333,6.0275,8.21000003814697,8.21000003814697,"CZE","CZ","","High income"
"Czech Republic",2005,1.85709789109223,0.0949442696762048,5.67633304403742,1.17416666666667,5.77666666666667,7.92999982833862,7.92999982833862,"CZE","CZ","","High income"
"Czech Republic",2006,2.53399258343632,0.654105320869675,4.90746073898372,1.18586572166667,5.59366602166667,7.15000009536743,7.15000009536743,"CZE","CZ","","High income"
"Czech Republic",2007,2.85312437211172,3.5403818069683,2.17113143442282,1.32368590627749,5.78837958370079,5.32000017166138,5.32000017166138,"CZE","CZ","","High income"
"Czech Republic",2008,6.35866380152374,2.00958123723267,4.15855750474576,1.61203333333333,6.25170833333333,4.3899998664856,4.3899998664856,"CZE","CZ","","High income"
"Czech Republic",2009,1.0193773532923,2.58782068092624,3.31631730728405,1.26501666666667,5.98995833333333,6.65999984741211,6.65999984741211,"CZE","CZ","","High income"
"Czech Republic",2010,1.47272727272729,-1.42531399212487,7.41888979983558,1.08158333333333,5.88783333333333,7.28000020980835,7.28000020980835,"CZE","CZ","","High income"
"Czech Republic",2011,1.91721913635547,-0.02057195800937,5.73958603657205,1.03825,5.71783333333333,6.71000003814697,6.71000003814697,"CZE","CZ","","High income"
"Czech Republic",2012,3.28762306610408,1.45092107055808,3.89922745397054,1.02430263320933,5.40672323724727,6.98000001907349,6.98000001907349,"CZE","CZ","","High income"
"Czech Republic",2013,1.43829787234043,1.36470473782452,3.5566504980595,0.861548172781148,4.96989301373891,6.94999980926514,6.94999980926514,"CZE","CZ","","High income"
"Czech Republic",2014,0.343988589646784,2.57853631569476,2.01442643165214,0.701499898080767,4.64490546444,6.1100001335144,6.1100001335144,"CZE","CZ","","High income"
"Czech Republic",2015,0.309364548494974,0.992276160290274,3.25792951109147,0.52933284578413,4.28253332923937,5.05000019073486,5.05000019073486,"CZE","CZ","","High income"
"Czech Republic",2016,0.683504209385683,1.14145060120347,2.73458177446628,0.373113336623673,3.9072462757748,3.95000004768372,3.95000004768372,"CZE","CZ","","High income"
"Czech Republic",2017,2.45053398460138,1.30694431650136,2.25334930605008,0.275124598576577,3.58974364323778,2.89000010490417,2.89000010490417,"CZE","CZ","","High income"
"Czech Republic",2018,2.14949494949492,2.56809454643346,0.949146355192,0.275896366580548,3.54161587741081,2.24000000953674,2.24000000953674,"CZE","CZ","","High income"
"Czech Republic",2019,2.84787595918047,3.889772041651,-0.196111565315972,0.388557809322386,3.68603218349692,2.00999999046326,2.00999999046326,"CZE","CZ","","High income"
"Czech Republic",2020,3.16129528497808,4.39539265654068,-1.0068314193467,0.303558184400765,3.34430704292427,2.54999995231628,2.54999995231628,"CZE","CZ","","High income"
"Dominican Republic",2000,7.72413566181619,7.20776279717097,18.2742399974908,17.6533333333333,26.7991666666667,6.42999982833862,6.42999982833862,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2001,8.88306848812965,6.04073883566554,17.184522380505,15.605,24.2633333333333,7.26000022888184,7.26000022888184,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2002,5.22336769759445,6.92066884933828,17.8958206645937,16.54,26.055,6.78000020980835,6.78000020980835,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2003,27.4497127394394,33.4615406633308,-1.55091420822536,20.4975,31.3916666666667,6.94000005722046,6.94000005722046,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2004,51.4608598338066,45.166310045594,-8.63525201427491,21.1175,32.6308333333333,6.30000019073486,6.30000019073486,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2005,4.19020260472054,5.78125184255491,17.3262411862842,13.8216666666667,24.1091666666667,6.59000015258789,6.59000015258789,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2006,7.57280523853076,6.64124477285613,12.0345137141633,9.79416666666667,19.475,5.65000009536743,5.65000009536743,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2007,6.14356655248045,7.63662743651099,7.60974471103748,6.93333333333333,15.8275,5.15999984741211,5.15999984741211,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2008,10.6446210953712,10.3916875139185,8.65401435672139,10.0958333333333,19.945,4.76000022888184,4.76000022888184,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2009,1.44215131834352,3.49814656597557,14.1429457947122,7.6325,18.1358333333333,5.46999979019165,5.46999979019165,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2010,6.32993220146144,5.44341331542486,6.34772067859711,4.82,12.1366666666667,5.21000003814697,5.21000003814697,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2011,5.79676809206526,8.06075517514766,6.93058716155887,7.555,15.55,6.09000015258789,6.09000015258789,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2012,3.69449707884785,5.09818154500647,9.88058813419776,7.0507406750759,15.4825,6.71999979019165,6.71999979019165,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2013,4.830950967408,4.69281914231266,8.49970558368276,5.58619089438646,13.5914005366667,7.34999990463257,7.34999990463257,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2014,2.99864226125217,4.32128893767675,9.18432964152428,6.39952608898245,13.9025,6.71999979019165,6.71999979019165,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2015,0.836746346724583,2.47188597709767,12.105545410125,6.42916666666667,14.8766666666667,7.6100001335144,7.6100001335144,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2016,1.61416607245221,1.99367846452935,12.834607398428,6.69333333333333,15.0841666666667,7.28000020980835,7.28000020980835,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2017,3.27955694678546,4.18137503365021,9.3381614162872,6.00333333333333,13.91,5.82999992370605,5.82999992370605,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2018,3.56443426013507,4.12148968696981,8.0792258527232,6.00896666666667,12.5337,5.8600001335144,5.8600001335144,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2019,1.8106037704296,2.52561865647056,9.71576484075912,6.12320833333333,12.4867666666667,6.17999982833862,6.3600001335144,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Dominican Republic",2020,3.78103179915516,4.72350401957794,5.97395752334564,4.64739166666667,10.9796416666667,6.13000011444092,6.13000011444092,"DOM","DO","Latin America & Caribbean (excluding high income)","Upper middle income"
"Egypt, Arab Rep.",2000,2.68380535348548,3.94440699016727,8.91960097866841,9.45666666666667,13.2158333333333,8.97999954223633,8.97999954223633,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2001,2.26975720475954,1.86769984691266,11.2145133706975,9.45833333333333,13.2916666666667,9.26000022888184,9.26000022888184,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2002,2.73723855000332,3.16557906538131,10.3000319462668,9.33333333333333,13.7916666666667,10.0100002288818,10.0100002288818,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2003,4.50777636319307,6.77749360450196,6.32702594973302,8.225,13.5333333333333,11.0100002288818,11.0100002288818,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2004,11.270619332052,11.6699083397172,1.52690342961114,7.725,13.375,10.3199996948242,10.3199996948242,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2005,4.86939696871988,6.21272950937575,6.52364098851194,7.225,13.1416666666667,11.1999998092651,11.1999998092651,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2006,7.64452644526432,7.35997772737937,4.88079672103387,6.01666666666667,12.6,10.4899997711182,10.4899997711182,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2007,9.31896905799228,12.5957398232619,-0.0776285941774989,6.1,12.5083333333333,8.80000019073486,8.80000019073486,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2008,18.3168316831684,12.2039844657607,0.107853152288254,6.58333333333333,12.325,8.52000045776367,8.52000045776367,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2009,11.7634954386443,11.1855422663012,0.710036320916629,6.49166666666667,11.975,9.09000015258789,9.09000015258789,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2010,11.2651882653186,10.1068646283367,0.818721619255541,6.23333333333333,11.0083333333333,8.76000022888184,8.76000022888184,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2011,10.0649259874818,11.6629763504481,-0.563878053132607,6.74166666666667,11.0333333333333,11.8500003814697,11.8500003814697,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2012,7.11172943343078,19.4828774717686,-6.26271950433793,7.64166666666667,12,12.6000003814697,12.6000003814697,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2013,9.4697198106492,8.7126745737242,3.29215715368624,7.68333333333333,12.2916666666667,13.1499996185303,13.1499996185303,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2014,10.0702154687482,11.2476245048912,0.41412913803098,6.91666666666667,11.7083333333333,13.1000003814697,13.1000003814697,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2015,10.370490343517,9.93088972878017,1.5410684616485,6.90833333333333,11.625,13.0500001907349,13.0500001907349,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2016,13.8136062148289,6.24566313599021,6.92201135268601,7.85833333333333,13.6,12.4499998092651,12.4099998474121,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2017,29.5066083940039,22.9325542334096,-3.87005237390296,12.0916666666667,18.175,11.7700004577637,11.7399997711182,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2018,14.4014657807421,21.4262259194396,-2.56086296780395,12.3166666666667,18.3166666666667,9.85999965667725,9.81999969482422,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2019,9.15279959324812,13.6225675699873,2.19507369884346,10.95,16.1166666666667,7.84999990463257,7.84000015258789,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Egypt, Arab Rep.",2020,5.04493288977533,6.22121839794872,4.84408703489072,7.78333333333333,11.3666666666667,7.94000005722046,9.16699981689453,"EGY","EG","Middle East & North Africa (excluding high income)","Lower middle income"
"Hong Kong SAR, China",2000,-3.6855036855037,-3.39423536040698,13.1100548098655,4.80083333333333,9.27083333333333,4.92000007629395,4.92000007629395,"HKG","HK","","High income"
"Hong Kong SAR, China",2001,-1.65816326530608,-1.7740322050621,8.77342560070579,2.3775,6.84375,5.09000015258789,5.09000015258789,"HKG","HK","","High income"
"Hong Kong SAR, China",2002,-2.98313878080416,-3.4018433064588,8.80556137329918,0.345,5.10416666666667,7.28000020980835,7.28000020980835,"HKG","HK","","High income"
"Hong Kong SAR, China",2003,-2.67379679144392,-6.00767227774541,11.7112455287551,0.0666666666666667,5,7.8600001335144,7.8600001335144,"HKG","HK","","High income"
"Hong Kong SAR, China",2004,-0.274725274725266,-3.59085108644818,8.93243485377456,0.025,5.02083333333333,6.73999977111816,6.73999977111816,"HKG","HK","","High income"
"Hong Kong SAR, China",2005,0.826446280991805,-0.150081307412592,6.36797177604308,1.26083333333333,6.20833333333333,5.57999992370605,5.57999992370605,"HKG","HK","","High income"
"Hong Kong SAR, China",2006,2.00025160397535,-0.534807698611388,8.49691652901985,2.7,7.91666666666667,4.76999998092651,4.76999998092651,"HKG","HK","","High income"
"Hong Kong SAR, China",2007,2.03502713369511,3.1374602327147,4.29042925557875,2.42333333333333,7.5625,4.01000022888184,4.01000022888184,"HKG","HK","","High income"
"Hong Kong SAR, China",2008,4.30315484104919,1.28148190307611,3.98001492590864,0.448333333333333,5.3125,3.55999994277954,3.55999994277954,"HKG","HK","","High income"
"Hong Kong SAR, China",2009,0.579441418472606,-0.375413294668775,5.39566935476293,0.0108333333333333,5,5.26000022888184,5.26000022888184,"HKG","HK","","High income"
"Hong Kong SAR, China",2010,2.29289088604677,0.270657445537822,4.71657678821037,0.01,5,4.32999992370605,4.32999992370605,"HKG","HK","","High income"
"Hong Kong SAR, China",2011,5.30524892993918,3.89789700496841,1.06075582548017,0.01,5,3.42000007629395,3.42000007629395,"HKG","HK","","High income"
"Hong Kong SAR, China",2012,4.05390950903839,3.54478895790852,1.40539283216176,0.01,5,3.28999996185303,3.28999996185303,"HKG","HK","","High income"
"Hong Kong SAR, China",2013,4.33799342105262,1.8124440289138,3.13081176028046,0.01,5,3.40000009536743,3.40000009536743,"HKG","HK","","High income"
"Hong Kong SAR, China",2014,4.42364532019706,2.85031089853246,2.09011434451408,0.01,5,3.29999995231628,3.29999995231628,"HKG","HK","","High income"
"Hong Kong SAR, China",2015,2.99084819322578,3.64354629720467,1.30876813005376,0.01,5,3.30999994277954,3.30999994277954,"HKG","HK","","High income"
"Hong Kong SAR, China",2016,2.40930743862222,1.63764752172449,3.30817621251695,0.01,5,3.39000010490417,3.39000010490417,"HKG","HK","","High income"
"Hong Kong SAR, China",2017,1.49387243939527,2.88346818945185,2.0572127357242,0.01,5,3.13000011444092,3.13000011444092,"HKG","HK","","High income"
"Hong Kong SAR, China",2018,2.40613432046539,3.65755102185,1.33527719994554,0.0441666666666667,5.04166666666667,2.8199999332428,2.8199999332428,"HKG","HK","","High income"
